Marital_status,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Educational_special_needs,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,Status,total_approved_units,total_enrolled_units,total_evaluations,total_grade,approval_ratio,avg_grade,Application_mode_2,Application_mode_5,Application_mode_7,Application_mode_10,Application_mode_15,Application_mode_16,Application_mode_17,Application_mode_18,Application_mode_26,Application_mode_27,Application_mode_39,Application_mode_42,Application_mode_43,Application_mode_44,Application_mode_51,Application_mode_53,Application_mode_57,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Gender_1,Displaced_1,Debtor_1,Tuition_fees_up_to_date_1,Scholarship_holder_1
1,3,1,1,140.0,37,38,7,7,143.4,0,21,0,9.4,-0.8,-3.12,1,0,0,0,0.0,0.8571428571428571,1.42364417989418,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,6,1,1,125.0,19,19,9,9,115.9,0,18,0,12.4,0.5,1.79,0,15,15,16,26.757142857142853,1.0,1.6723214285714283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,1,133.1,38,38,5,5,145.0,0,21,0,10.8,1.4,1.74,0,8,10,14,24.05,0.8,1.717857142857143,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,2,1,1,136.0,19,38,4,7,140.9,0,19,0,9.4,-0.8,-3.12,0,12,12,12,27.833333333333336,1.0,2.3194444444444446,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1,1,115.0,34,38,0,5,108.4,0,20,0,7.6,2.6,0.32,0,8,12,18,22.25,0.6666666666666666,1.2361111111111112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,116.0,37,37,0,5,114.3,0,20,0,7.6,2.6,0.32,1,0,8,16,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,5,1,1,110.0,19,37,7,7,110.0,0,20,0,10.8,1.4,1.74,0,7,12,24,24.083333333333336,0.5833333333333334,1.0034722222222223,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,135.0,38,38,4,7,121.7,0,18,0,7.6,2.6,0.32,0,4,12,23,11.0,0.3333333333333333,0.4782608695652174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,2,1,1,131.0,19,37,5,9,123.7,0,18,0,7.6,2.6,0.32,0,2,10,20,28.0,0.2,1.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1,1,124.0,37,37,7,7,116.5,0,20,0,11.1,0.6,2.02,0,15,15,17,29.093333333333334,1.0,1.711372549019608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,163.0,37,37,5,6,155.0,0,21,0,9.4,-0.8,-3.12,0,12,12,14,26.5,1.0,1.8928571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,1,1,1,137.0,38,19,9,5,129.3,0,19,0,12.7,3.7,-1.7,0,14,16,24,24.142857142857142,0.875,1.005952380952381,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,1,1,128.0,19,1,7,9,121.7,0,18,0,12.4,0.5,1.79,0,12,12,12,25.166666666666664,1.0,2.097222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,133.1,37,37,9,9,148.2,0,27,0,12.4,0.5,1.79,0,11,12,27,24.125,0.9166666666666666,0.8935185185185185,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1,2,1,1,133.1,19,38,7,9,125.5,0,21,0,15.5,2.8,-4.06,0,14,15,18,26.4575,0.9333333333333333,1.469861111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,4,1,1,148.0,3,19,4,7,131.9,0,18,0,15.5,2.8,-4.06,0,15,15,16,28.661250000000003,1.0,1.7913281250000002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,127.0,38,37,5,7,121.8,0,18,0,10.8,1.4,1.74,0,7,12,26,24.166666666666664,0.5833333333333334,0.9294871794871794,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1,1,1,1,110.0,37,37,9,9,107.7,0,28,0,10.8,1.4,1.74,1,0,11,10,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,1,133.1,44,40,2,2,115.5,0,36,0,11.1,0.6,2.02,1,8,14,27,23.6,0.5714285714285714,0.8740740740740741,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,145.0,38,38,9,10,139.8,0,20,0,12.7,3.7,-1.7,0,10,10,12,28.8,1.0,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,136.0,38,38,0,7,133.2,0,19,0,7.6,2.6,0.32,0,10,12,21,22.4,0.8333333333333334,1.0666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0,1,131.0,19,37,9,9,118.4,0,20,0,7.6,2.6,0.32,0,0,10,20,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1,1,138.0,37,37,9,7,123.3,0,19,0,9.4,-0.8,-3.12,0,7,10,25,25.75,0.7,1.03,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2,1,0,1,150.0,37,38,3,7,134.5,0,28,0,16.2,0.3,-0.92,0,11,12,14,24.833333333333336,0.9166666666666666,1.773809523809524,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,112.0,37,1,7,0,110.6,0,20,0,7.6,2.6,0.32,0,9,10,14,23.55,0.9,1.6821428571428572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,154.0,38,37,1,1,154.0,0,28,0,9.4,-0.8,-3.12,0,20,26,42,24.333333333333336,0.7692307692307693,0.5793650793650794,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0,39,160.0,37,37,9,9,160.0,0,24,0,9.4,-0.8,-3.12,1,9,20,40,23.5,0.45,0.5875,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,39,140.0,1,39,3,9,140.0,0,20,0,13.9,-0.3,0.79,0,10,12,19,24.166666666666664,0.8333333333333334,1.2719298245614035,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1,1,150.0,37,37,5,6,132.5,0,22,0,10.8,1.4,1.74,0,9,12,17,23.85,0.75,1.4029411764705884,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1,1,141.0,1,4,4,4,127.7,0,18,0,16.2,0.3,-0.92,0,10,12,16,24.785714285714285,0.8333333333333334,1.5491071428571428,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,5,1,1,122.0,38,38,9,9,117.5,0,22,0,12.7,3.7,-1.7,1,2,10,24,11.5,0.2,0.4791666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,5,1,1,120.0,37,37,9,7,127.0,0,18,0,9.4,-0.8,-3.12,0,10,12,20,23.916666666666664,0.8333333333333334,1.1958333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,139.0,19,37,5,5,125.5,0,21,0,12.7,3.7,-1.7,0,14,16,16,27.02857142857143,0.875,1.6892857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,6,1,1,138.0,1,1,4,2,140.5,0,19,0,7.6,2.6,0.32,0,12,12,16,26.714285714285715,1.0,1.6696428571428572,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,119.0,1,38,5,8,118.3,0,22,0,9.4,-0.8,-3.12,0,7,12,22,25.25,0.5833333333333334,1.1477272727272727,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,129.0,38,38,5,5,120.8,0,20,0,10.8,1.4,1.74,0,14,16,16,25.488571428571433,0.875,1.5930357142857146,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,133.1,37,37,191,154,95.0,0,20,0,11.1,0.6,2.02,0,9,10,18,23.55,0.9,1.3083333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,1,125.0,37,37,5,6,122.2,0,19,0,10.8,1.4,1.74,0,12,12,13,23.833333333333332,1.0,1.8333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1,1,1,1,125.0,1,1,7,3,143.9,0,20,0,15.5,2.8,-4.06,0,0,0,0,0.0,0.8571428571428571,1.42364417989418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1,1,137.0,19,38,9,9,127.2,0,20,0,13.9,-0.3,0.79,0,11,12,18,25.775,0.9166666666666666,1.4319444444444445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,123.0,34,38,0,7,120.2,0,20,0,7.6,2.6,0.32,1,9,12,19,23.3,0.75,1.2263157894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,1,1,154.0,1,37,4,9,134.8,0,19,0,7.6,2.6,0.32,0,12,14,14,27.066666666666663,0.8571428571428571,1.9333333333333331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,144.0,19,19,9,9,142.6,0,18,0,15.5,2.8,-4.06,0,10,12,17,28.166666666666664,0.8333333333333334,1.656862745098039,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,153.0,38,37,7,8,147.9,0,18,0,12.4,0.5,1.79,0,15,15,16,29.408412698412697,1.0,1.8380257936507935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,1,1,1,152.0,1,38,4,9,160.4,0,19,0,7.6,2.6,0.32,1,0,0,0,0.0,0.8571428571428571,1.42364417989418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,1,150.0,37,37,9,9,134.6,0,20,1,9.4,-0.8,-3.12,0,10,10,12,26.6,1.0,2.216666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1,1,1,1,129.0,19,1,3,7,121.0,0,22,0,16.2,0.3,-0.92,0,10,12,15,26.083333333333336,0.8333333333333334,1.7388888888888892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,1,1,1,150.0,19,37,5,4,142.7,0,18,0,9.4,-0.8,-3.12,0,12,12,12,29.833333333333332,1.0,2.486111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,2,1,1,125.0,1,1,4,8,115.6,0,19,0,12.4,0.5,1.79,0,12,12,12,28.0,1.0,2.3333333333333335,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,133.1,19,37,9,9,130.0,0,20,0,10.8,1.4,1.74,0,10,12,19,24.8,0.8333333333333334,1.305263157894737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,2,1,1,140.0,38,37,5,6,124.3,0,19,0,13.9,-0.3,0.79,0,15,15,17,28.95,1.0,1.7029411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,140.0,19,37,5,6,137.9,0,18,0,8.9,1.4,3.51,1,0,0,0,0.0,0.8571428571428571,1.42364417989418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,6,1,1,133.1,1,37,3,3,100.0,0,20,0,12.4,0.5,1.79,1,0,9,9,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,2,1,1,132.0,1,2,9,3,128.2,0,19,0,9.4,-0.8,-3.12,0,12,12,13,25.833333333333336,1.0,1.9871794871794874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,3,1,1,135.0,1,19,5,7,135.0,0,18,0,12.4,0.5,1.79,0,12,12,12,26.833333333333336,1.0,2.236111111111111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,4,1,1,135.0,37,37,9,9,121.0,0,18,0,10.8,1.4,1.74,0,11,12,15,24.833333333333336,0.9166666666666666,1.6555555555555557,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,133.1,34,38,0,4,147.0,0,22,0,9.4,-0.8,-3.12,1,2,10,11,12.5,0.2,1.1363636363636365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,168.0,37,37,9,9,149.5,0,18,0,12.4,0.5,1.79,0,12,12,21,33.0,1.0,1.5714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,143.0,19,1,9,9,144.4,0,20,0,10.8,1.4,1.74,0,12,12,13,26.5,1.0,2.0384615384615383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1,1,116.0,19,38,5,5,116.0,0,19,0,8.9,1.4,3.51,0,12,12,13,24.547619047619047,1.0,1.8882783882783882,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,134.0,38,19,5,8,120.7,0,19,0,16.2,0.3,-0.92,0,14,15,20,26.927272727272726,0.9333333333333333,1.3463636363636362,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,1,1,39,140.0,38,19,5,0,141.8,0,21,0,12.4,0.5,1.79,0,12,12,13,26.07142857142857,1.0,2.0054945054945055,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2,0,1,133.0,19,1,5,5,119.7,0,19,0,9.4,-0.8,-3.12,1,10,12,21,23.0,0.8333333333333334,1.0952380952380953,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,6,1,1,125.0,38,1,7,4,118.4,0,19,0,11.1,0.6,2.02,0,12,12,13,26.785714285714285,1.0,2.0604395604395602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
2,1,0,1,133.1,37,37,5,4,134.5,0,45,0,15.5,2.8,-4.06,0,10,12,15,26.6,0.8333333333333334,1.7733333333333334,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,1,1,133.1,36,36,99,5,128.2,0,28,0,9.4,-0.8,-3.12,1,1,10,19,12.0,0.1,0.631578947368421,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,1,1,137.0,3,3,2,2,115.0,0,28,0,13.9,-0.3,0.79,0,15,15,16,29.6875,1.0,1.85546875,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,1,140.0,38,19,9,5,130.0,0,25,0,12.7,3.7,-1.7,0,8,10,19,23.25,0.8,1.2236842105263157,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1,1,1,1,134.0,1,38,4,4,120.7,0,19,0,15.5,2.8,-4.06,1,7,12,19,22.916666666666664,0.5833333333333334,1.2061403508771928,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,5,1,1,139.0,38,38,9,5,130.5,0,19,0,10.8,1.4,1.74,0,14,16,16,29.985714285714284,0.875,1.8741071428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1,1,113.0,38,38,9,5,107.4,0,20,0,12.4,0.5,1.79,0,7,10,22,21.75,0.7,0.9886363636363636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
